time,id,uptime,solar_v,solar_ma,bat_v,bat_ma,load_v,load_ma,bat_temp,solar_temp,lux,wp,solar_p,bat_p,bat_solar,solar_p_norm,solar_panel
2020-12-27 14:50:00,7495.0,79663.0,19.587386666666664,7.200000000000001,10.771675555555554,1.2,10.76709777777778,61.91111000000001,22.36111111111111,20.95138888888889,4175.36,32.98534444444444,141.029184,12.926010666666665,0.09165486390864082,0.9370709900332226,0.028408707133905607
2020-12-27 14:55:00,7504.5,79967.0,19.787952,7.5200000000000005,10.772920000000001,1.1999999999999997,10.765747999999999,57.39999999999999,22.4125,21.125,4760.064,37.604504,148.80539904000003,12.927503999999999,0.0868752349269598,0.9887401929568108,0.026293132146000674
2020-12-27 15:00:00,7514.0,80271.0,19.566053333333336,7.200000000000001,10.775231111111113,1.2,10.76432,52.48888888888888,22.34027777777778,21.23611111111111,4170.24,32.944894444444444,140.87558400000003,12.930277333333335,0.09178508415860999,0.9360503920265782,0.028412608624533812
2020-12-27 15:05:00,7523.0,80559.0,19.444275555555556,7.200000000000001,10.773453333333334,1.2,10.764524444444444,54.13333333333333,22.34027777777778,21.11111111111111,3896.3200000000006,30.78092666666667,139.99878400000003,12.928144000000001,0.09234468779385968,0.9302244784053159,0.030220808115327992
2020-12-27 15:10:00,7532.5,80863.6,19.44872,7.200000000000001,10.77052,1.1999999999999997,10.765276000000002,52.68000000000001,22.325,21.075,3875.328,30.615089,140.03078400000004,12.924623999999996,0.09229844774703248,0.9304371029900335,0.030391455108624163
2020-12-27 15:15:00,7541.5,81180.25,19.28372,7.200000000000001,10.767119999999998,1.2,10.764420000000001,54.199999999999996,22.3515625,20.9921875,3499.2000000000003,27.643681249999997,138.84278400000002,12.920543999999998,0.09305880815527291,0.9225434152823921,0.03337266867387252
2020-12-27 15:20:00,7550.0,81461.0,19.499386666666666,7.200000000000001,10.764564444444442,1.2,10.75602222222222,66.88888777777778,22.40972222222222,21.0625,3952.6399999999994,31.225854444444444,140.395584,12.91747733333333,0.09200771822946603,0.9328610232558141,0.029874635613751293
2020-12-27 15:25:00,7559.5,81765.0,19.39592,7.200000000000001,10.76012,1.1999999999999997,10.753008,74.03999900000001,22.5,21.1,3739.392,29.541195,139.65062400000002,12.912143999999998,0.09246033873790636,0.9279111229235882,0.03141075108585107
2020-12-27 15:30:00,7569.0,82069.0,19.185608888888893,7.200000000000001,10.765453333333333,1.2,10.757275555555555,52.666666666666664,22.5625,21.041666666666668,3317.76,26.210304444444443,138.13638400000005,12.918543999999999,0.09352021260379882,0.9178497275747513,0.03501865953217874
2020-12-27 15:35:00,7578.5,82372.6,19.35512,7.200000000000001,10.766519999999998,1.1999999999999997,10.756452,52.68000000000001,22.5125,21.05,3614.976,28.558310999999996,139.35686400000003,12.919823999999995,0.09271035260954202,0.9259592292358807,0.032423459119689566
2020-12-27 15:40:00,7588.0,82677.0,19.487840000000002,7.28888888888889,10.761897777777778,1.2,10.755533333333332,53.2,22.46527777777778,21.11111111111111,4021.76,31.771901111111113,142.0447004444445,12.914277333333333,0.09091699509327539,0.9438186076042823,0.029706079101266453
2020-12-27 15:45:00,7597.0,82965.0,19.87008888888889,7.555555555555555,10.759231111111113,1.2,10.755542222222221,53.15555444444445,22.430555555555557,21.305555555555557,5032.96,39.760382222222226,150.12956049382717,12.911077333333335,0.08599956791230462,0.9975386079324066,0.025088758009345256
